詳しくはこちら静岡市で官民が連携し、高齢者の福祉に特化する次世代移動サービス「MaaS」の実験が始まった。	研究・開発
愛知県は、「産業廃棄物適正処理推進セミナー」をオンデマンド配信で行う。	製品化・サービス化
分散型エコシステムを活用した決済アプリが2022年3月以降にリリース予定であることを発表しました。	製品化・サービス化
2003年に設立されたLinodeは、世界中の開発者や企業に対しクラウド・コンピューティング・プラットフォームを提供してきた。	製品化・サービス化
限定色「ココアブラウン」マスカラを3,000名様にプレゼント衛生用紙製品No.1ブランド1の「エリエール」を展開する大王製紙株式会社は、高機能不織布カラーマスク「ハイパーブロックマスク リラカラ~リラックス&カラフルマスク~」の新色「ナチュラルホワイト」を本日2月21日より全国で発売開始します。	製品化・サービス化
株式会社アスクは、MSI製のミドルタワーケース「MAG VAMPIRIC 300R PACIFIC BLUE」を25日に発売する。	製品化・サービス化
セガ エックスディーは、2021年、11、月、25、日にノバルティス ファーマと共同開発した社員教育向けカードゲーム「、emotcha」を用いて、香川県高松市立協和中学校の教職員向けにコミュニケーション力養成を目的としたワークショップを実施した。	製品化・サービス化
Olvieは「nature mind -、自然の恵と想いやりの心」をコンセプトとし、福岡県八女地方にて除草剤、化学肥料を使用せずオリーブを自社栽培しスキンケアアイテムを製造販売しています。	製品化・サービス化
株式会社ワイドトレードは2月17日、Leofoto三脚の一部モデルを対象にした「開脚角度拡大改造サービス」を開始した。	製品化・サービス化
Amazonは、Amazonプライム会員向けサービスとして、Amazon.co.jp上に成城石井ネットスーパーをオープンし、東京都の一部地域において同サービスの提供を開始した。	製品化・サービス化
新会社は今後、スタジアムなどの施設の運営会社に対するスポーツ以外のイベント誘致や、その映像化などによる収益化への総合サポート、地方自治体への新施設開設へのコンサルティングなど、様々な課題解決および価値創造に向けたソリューションサービスを展開する。	製品化・サービス化
米Microsoftは2月15日、Androidアプリの実行に対応したWindows11アップデータを米国でリリースした。	製品化・サービス化
ナスペックは、英オーディオアクセサリーブランド「Blue Horizon」の取り扱いを開始。	製品化・サービス化
三菱ケミカルは、国内外のトッププレーヤーから高い支持を得るシャフト「TENSEI」シリーズの最新モデル「TENSEI、プロ オレンジ、1K」を3月4日より販売する。	製品化・サービス化
Xoxodayは、あらゆる規模の企業と業界が従業員、パートナー、消費者向けのリワード、インセンティブ、ペイアウトを自動化できる高度かつスケーラブルな基盤プラットフォームを提供する。	製品化・サービス化
テレアポ代行「アポ匠」は、2022年2月1日より3ヶ月間、コロナ禍からの売上回復を狙う企業に向けて、期間限定でトライアルプランのサービス提供を開始すると発表しました。	製品化・サービス化
在メルボルン日本国総領事館は、新型コロナ感染症拡大により生活に支障が出ている在留邦人を支援するため、1月17日から3月10日まで医療サービス、メンタルヘルス相談サービス、PCR検査・陰性証明書を、Midtown Medical Clinic、と提携し提供。	製品化・サービス化
2022年2月17日、タイトーは、「星のドラゴンクエスト」の世界観を体験できる本格メダルゲーム機「星のドラゴンクエスト キングスプラッシュ」を、全国のアミューズメント施設にて稼働を開始した。	その他
2016年にクックパッドから独立し、ITを活用したヘルスケア事業を展開するおいしい健康社は、「誰もがいつまでもおいしく食べられる社会の実現」を企業理念とし、50以上の疾患領域や食習慣の課題テーマに対応したエビデンスに基づくレシピ開発や、AIによるレシピ・献立提案アプリサービス提供など健康に関するさまざまな事業を展開している。	製品化・サービス化
東邦ガスは21日、厨房機器メーカーのマルゼンなどと共同開発した新型ゆで麺器が吉野家ホールディングス傘下のうどんチェーン「はなまるうどん」の全店舗に3月から順次導入されると発表した。	製品化・サービス化
楽天証券株式会社と、楽天ペイメント株式会社は、2022年6月下旬を目途に、投資信託の積立に、楽天グループのオンライン電子マネー「楽天キャッシュ」が利用できるサービスを開始することをお知らせします。	製品化・サービス化
Mico BioMed Japanは、年始オフィスワーカーの第6波の感染対策として「VERI-Q、新型コロナウィルス抗原検査キット」を割引価格で購入できるクーポンを発行します。	製品化・サービス化
スターバックスでも2022年1月19日、バレンタインに向けた新商品「トリプル、生チョコレート フラペチーノ」「ダブル、生チョコレート モカ」の販売を開始。	製品化・サービス化
ビザは数十年にわたり、スポンサー契約を通じて五輪会場で独占的に決済サービスを提供してきた。	製品化・サービス化
高級食パン専門店「ねこねこ食パン」は、バレンタインデーに向けた2月限定フレーバー「ねこねこ食パン ピンクのヒョウ」を、2022年2月1日~2月28日まで、全国の店舗にて販売する。	製品化・サービス化
BRUNOは、PEANUTSとコラボレーションしたグリルサンドメーカー2機種を2月4日に発売する。	製品化・サービス化
「シフトプラス」は2006年に設立し鹿児島市を含む全国377の自治体にふるさと納税管理システムを提供しています。	製品化・サービス化
ぐるなびは、2022年1月26日より、コースのネット予約時に利用できる「ぐるなびネット予約クーポン」を本格提供開始した。	製品化・サービス化
あまたは、新作VR大正浪漫蒸奇譚アクションADVゲーム「オノゴロ物語、~The Tale of Onogoro~」を2022年春に発売する。	製品化・サービス化
大建工業は、「掘こたつユニット座卓シリーズ」を全面リニューアルし、伝統的な純和風から洗練された新和風、さらにはモダンな洋風空間まで幅広く対応できる6タイプ・18柄を11月21日に発売します。	製品化・サービス化
パナソニック株式会社、エコソリューションズ社は、業界最薄の導光板を採用し、ムラなく明るい両面発光で、表示内容を簡単に変更できる次世代サイン照明「LEDサイン」を2014年9月1日より発売します。	製品化・サービス化
スターフライヤーは、国内定期便において日本初となる機内ペット同伴サービス「FLY WITH PET!」、を2022年夏ダイヤより開始すると発表した。	製品化・サービス化
日清食品は2月28日、「カップヌードル スモークベーコンカリー ビッグ」を発売する。	製品化・サービス化
手技療法を学べるDVD教材の制作や販売を行う、株式会社ウィンキューブホールディングスは、身体のある1箇所に指を置くだけで全身を調整する手技療法「小波津式、神経筋無痛療法、THE LEGEND」の無料セミナー映像を1月12日までの期間限定で公開しております。	製品化・サービス化
学校教育向けハードウェア教材の開発と提供を行うティーファブワークスは2月28日、小学校でのプログラミング授業における担当教員の様々な悩みを解決することを目的に開発した、Scratch用拡張ボード「AkaDako」の販売を開始した。	製品化・サービス化
本田技研工業は2月25日、新型ロードスポーツモデル「HAWK 11」市販予定車を「第38回、大阪モーターサイクルショー2022」で世界初公開すると発表。	製品化・サービス化
東電タウンプランニングと関電工、日本工営の3社は10日、電線共同溝を使った無電柱化工事のPFI事業を横浜市から落札したと発表した。	その他
グーグルは2月15日、PCやMacにインストール可能な「Chrome OS Flex」を発表。	製品化・サービス化
長引く新型コロナウイルス禍の影響で、ビルや商業施設などを清掃する業務用ロボット掃除機の需要が高まり市場が拡大している。	製品化・サービス化
海外在住日本人5万人以上が登録する日本唯一のグローバルスキルシェアサービス「LOCOTABI」を運営する、株式会社ロコタビは、2022年3月に、5万円以下で世界中の日本人にシンプルな一斉調査ができるアンケートサービス"おしわる"をリリースいたしました。	製品化・サービス化
米Googleは最近、ARヘッドセット開発プロジェクトを立ち上げ、2024年の製品発売を目指している。	研究・開発
セールスフォース・ジャパンは、LGBTQ+の当事者が働きやすい環境を整えるために新たな福利厚生制度を導入した。	製品化・サービス化
井澤コーポレーションは、超軽量の美濃焼食器「Air MINO」プレートを、1月24日〜3月21日に応援購入サービス「Makuake」にて先行販売中だ。	製品化・サービス化
全国でデジタル技術を徹底活用し、新たな付加価値の創出につながるDXを展開する。	製品化・サービス化
ロジスティクスGROUNDは26日、オートバックスセブンと中長期的な戦略的業務提携契約を締結し、物流施設統合管理・最適化システム「GWES」の提供を通じて新たな物流基盤の構築を支援すると発表した。	その他
Gugenkaは、大日本印刷株式会社と西日本新聞イベントサービスが主催するストリートファイター「俺より強いやつらの世界展」に、デジタルフィギュアサービス「HOLOMODELS」でデジタルノベルティーを提供したと発表した。	製品化・サービス化
みりんの製造や販売を行う九重味淋は、OMOに注力している。	製品化・サービス化
株式会社アルファクス・フード・システムは、1996年よりフードサービス業向け勤怠集計管理システム「Timely」を国内発売しておりますが、この度、「Timely」グローバル版を開発し、販売することにいたしました。	製品化・サービス化
三菱電機は1月31日に竣工した「アーバンネット名古屋ネクスタビル」に、サービスロボットと連携するエレベーターと入退室管理システムを納入。	製品化・サービス化
株式会社アイレップは、当社独自の技術で開発したアイトラックAIを活用し、人の注視箇所を予測・可視化して訴求力の高い広告動画を制作するサービス「H-AI EYE TRACKER」の提供を開始いたします。	製品化・サービス化
県警は、犯罪の発生情報を確認できるスマートフォン向けアプリの運用を始めた。	製品化・サービス化
AIによる賃料査定サービス「スマサテ」を提供するスマサテは2日、地域の紹介ガイドを自動で作成するサービス「タウンナビ」の提供を開始した。	製品化・サービス化
株式会社東計電算は、食品業界に特化したクラウド型WMSパッケージ「AWMS for food」を2月9日より提供します。	製品化・サービス化
杉山清貴&オメガトライブは2023年に結成40周年を迎えることを受け、昨年から歴代楽曲のリミックス企画を展開している。	製品化・サービス化
三洋物産は1月5日、パチンコ新台「PAギンギラパラダイス、夢幻カーニバル、強99VER.」の機種サイトをオープンした。	製品化・サービス化
PCおよびタブレットメーカーのTeclastは、Amazonで10.1インチな2-in-1タブレット「X11」を販売開始。	製品化・サービス化
ジースター ロゥが、トレンチコートのカプセルコレクションを直営店、フランチャイズおよびオンラインショップにて順次発売中だ。	製品化・サービス化
SamsungがCES 2022において、ポータブルプロジェクターFreestyleを発表しました。	製品化・サービス化
日本製鉄は、エクサウィザーズと共同で、製鉄現場の重機操業における効率的な技能伝承を実現するため、熟練作業者の作業状況を可視化するデータ解析基盤を構築した。	製品化・サービス化
株式会社タベルモは、表参道エリアのプレミアム情報マガジン、Omosan STREETと編集部厳選の表参道エリア人気店5店舗とトリプルコラボレーションを行い、期間限定で生スピルリナ「タベルモ」を使用したヘルシー度アップメニューを提供します。	製品化・サービス化
ホテルオークラ京都は、2022年3月12日より、バー「チッペンデール」にて、いちごをテーマにしたアフタヌーンティーを提供いたします。	製品化・サービス化
刃物メーカーの貝印株式会社は、人気の実力派シェフから学べるミールキット付きオンライン料理教室「Chefon」を1月14日より開始した。	製品化・サービス化
住友生命は、健康づくりの推進に係る包括連携協定を締結している神奈川県茅ヶ崎市と連携し、茅ヶ崎市住民の健康づくりに向けた行動変容を促進すべく、Vitality、健康プログラムの一部を活用した事業「茅ヶ崎、バイタリティ・ウオーク」を、2022、年3月2日から実施する。	製品化・サービス化
TDDI、インセルフルラミネーションテクノロジーは、タッチセンサーを、LCD、の既存の構造に統合し、反射を減らしてより鮮明に、より高い明るさで、タッチの応答性を向上させます。	製品化・サービス化
株式会社AINEXTは、スマートホームオフィスブランド「PAXTON」第一弾のプロダクトとして、現在、「仕事用ゲーミングチェア」をAmazonにて先行予約販売しております。	製品化・サービス化
住友ゴム工業株式会社は、ハイパワーかつハイトルクなプレミアムカーの性能を最大限に引き出すために、高速安定性能・コーナリング性能・ウエット性能を向上させたフラッグシップタイヤDUNLOP「SP SPORT MAXX 060+」を2022年3月1日から順次発売します。	製品化・サービス化
MINIは1月25日、クラシックMiniをEV化するプログラム、「MINI RECHARGED」を英国で立ち上げた、と発表した。	製品化・サービス化
ASUS JAPAN株式会社は、第12世代、インテル、Coreプロセッサに対応するインテル、Z690チップセット搭載の本格水冷マザーボード「ROG MAXIMUS Z690 EXTREME GLACIAL」を発表しました。	製品化・サービス化
株式会社オリエントコーポレーションは、中古車販売店の業務支援を目的として、株式会社アルファ・ゴリラが開発し、株式会社リクルートが中古車販売店向けに販売する業務支援ツール「インスタントLIVE」とシステム連携した「非対面WEBローンシステム」のサービスを2022年2月1日より開始いたします。	製品化・サービス化
パナソニック株式会社は、新開発の化粧水ミストとナノサイズの温スチームでダブル保湿ができ、使うたびにうるおいで満たされる肌へと導くスチーマー ナノケアEH-SA0Bを11月1日に発売します。	製品化・サービス化
ファーウェイ・テクノロジーズはこのほど、KVC Industrial Supplies Sdn BhdおよびJJ-LAPPSdn Bhdと提携し、マレーシアのエネルギー需要に応え、ソーラー関連製造とソーラー発電技術の展開を通じて2050年までのカーボンニュートラルに向けた同国の進展を加速することを目指す。	研究・開発
再利用できる容器を採用した、熱海の老舗豆腐店「大松商店」がこのほど、杏仁豆腐の小売りを始めた。	製品化・サービス化
株式会社alphaは、HP制作や素材撮影、SNS運用などを解決する新サービス「Re:View」を開始することをお知らせします。	製品化・サービス化
株式会社銀座十字屋ディリゲント事業部は、AngelbirdのCFexpress Type Bメモリーカード「AV PRO CFexpress SE」と「AV PRO CFexpress SX」の2モデルを1月28日より発売する。	製品化・サービス化
日本、アメリカ、カナダ、イギリス、スペイン、ドイツをはじめ20数か国向けに700を超える高品質な家電やPC周辺機器などの製品を提供するサウザンドショアス株式会社は、2022年1月19日9:00~23:59まで1日限定で、AmazonにてiCleverの折りたたみ式Bluetoothキーボード「IC-BK03 SE」を20%OFFで販売します。	製品化・サービス化
株式会社カンデオ・ホスピタリティ・マネジメントは、小上がりソファを活用し、2名分の宿泊料金で3名でご利用いただけるお得なプラン「KOAGARI STYLEプラン」を2月8日より、カンデオホテルズ長崎新地中華街で販売開始します。	製品化・サービス化
今後は、工場やスポーツ施設、街路灯などの照明分野において、LED照明器具へのリニューアル提案を強化していきます。	製品化・サービス化
ソニーAIは2月10日、ポリフォニー・デジタル、ソニー・インタラクティブ エンタテインメントとともに、新たな深層強化学習プラットフォームを利用してカーレーシングをマスターした自律型AIエージェント「グランツーリスモ・ソフィー」を共同開発したと発表した。	研究・開発
株式会社ビューンは、キンコーズ・ジャパン株式会社が一部を除くキンコーズ直営店39店舗に、定額課金型サービス導入を支援するシステム「Sub.」を2022年1月11日より導入を開始します。	製品化・サービス化
株式会社アルマビアンカは声優・井澤詩織とのコラボLINEスタンプを配信いたします。	製品化・サービス化
大阪府道路公社は、淀川に架かる府道八尾茨木線鳥飼仁和寺大橋有料道路に、西日本で初めてETCXを導入、2月27日正午に運用を開始する。	製品化・サービス化
ドーバー ストリート マーケット ギンザは3月8日から、スイスの時計ブランド「ジラール・ペルゴ」が世界限定820本で製作した"キャスケット2.0"を販売中だ。	製品化・サービス化
インテリジェントシステムズは、「ファイアーエムブレム、1/7スケールフィギュア ベレス」を2023年2月に発売する。	製品化・サービス化
株式会社ネットスターズは、美容室・美容サロン向けのPOSシステムやセルフレジを開発・販売する、株式会社ハイパーソフトと提携し、美容サロン向けにLINEと連携した予約・マイページサービス「Salon de Net for LINE」を、2022年01月04日より、公式サービスリリースしたことをお知らせいたします。	製品化・サービス化
国税庁は2月24日、酒類事業者を対象とした日本産酒類のイベント推進事業の公募を始めた。	その他
フルーツや野菜をアップサイクルしたアイテムを展開する「LOVST TOKYO」は、アップルレザーを用いた猫の首輪「Apple Meow Collar」をMakuakeにて2月22日から3月31日まで予約販売する。	製品化・サービス化
株式会社ビーライズは、同じく広島に本社のある株式会社広島ドラゴンフライズと共同で、将来の新アリーナの建設計画に向けて、ブースターとチームをつなげるデジタルコンテンツの公開をスタートさせます。	製品化・サービス化
駒ケ根市内の菓子店有志らと市内に本部を置く青年海外協力協会でつくる実行委員会は、各店で人気の菓子とJOCAが販売するオリジナルブランドのコーヒー「協力隊珈琲」を詰め合わせたギフト「こまがねgift」を3月5、12の両日、限定300セットを販売する。	製品化・サービス化
仙台市は新年度、地球温暖化対策など環境政策に使途を限定した市債「グリーンボンド」を東北の自治体で初めて発行する。	製品化・サービス化
経済動画配信「テレ東BIZ」を使用した高校生向けオンライン授業の実証実験について:時事ドットコム テレビ東京の経済動画配信サービス「テレ東BIZ」は、株式会社マイナビのオンライン学習サイト「locus」と連携し、全国の高等学校に対し、経済動画を用いた新たな学習プログラムを提供する共同実証実験を開始しました。	研究・開発
メディカル配送プラットフォームを手がけるCBcloudは16日、オンライン服薬指導サービス「薬急便」を通して処方薬を即日配送するサービスを3月から始めると発表した。	製品化・サービス化
ミズノは、インテリアとして置けるトレーニンググッズ「ミズノヘルシーインテリア」シリーズの「ル・プリエスクワットバルン」を、ミズノ公式オンラインショップとミズノ直営店などで1月25日に発売します。	製品化・サービス化
楽天グループと日本郵便は、フリマアプリ「ラクマ」で両社が連携して提供する配送サービス「かんたんラクマパック」において、置き配を2月14日から開始する。	製品化・サービス化
「4Xミート」「Z's MENU」など、安心安全、おいしく、体と健康のことを考えた食品を開発・販売する、株式会社SL Creationsは、おやつの新ブランド「Any O'clock」を2022年春からシリーズで展開...	製品化・サービス化
パスコは、航空機用デジタルカメラ大手・米ベクセル製の「UltraCam Osprey 4・1センサー」を使った国内主要都市部の撮影を開始した。	その他
一般社団法人日本ミニフットボール協会は、指導者向けの講座をまとめた、「ジュニアサッカー大学」をスタートする。	製品化・サービス化
積水化学工業、住宅カンパニーは、戸建買取再販「BEハイム」の販売を強化する。	製品化・サービス化
エムエスアイコンピュータージャパンは3月11日、Intel B560チップセットを搭載して第10世代、/ 11世代Intel Coreプロセッサに対応するマザーボード「B560M PRO-E」を発売した。	製品化・サービス化
東海キヨスクは15日から、東海道新幹線「のぞみ」30周年を記念した商品を販売する。	製品化・サービス化
スイスの繊維メーカーのハイキューは、ケミカルリサイクル型のセルロース繊維「ハイキューアイオニーク」の量産を2024年度から開始する。	製品化・サービス化
住友化学とマイクロ波化学、2050年カーボンニュートラルの実現に向けて省エネルギーで高効率な水素製造プロセスの共同開発に着手:時事ドットコム、住友化学株式会社マイクロ波化学株式会社住友化学株式会社とマイクロ波化学株式会社は、このたび、メタンをマイクロ波により熱分解し、水素を製造するプロセスの共同開発に着手いたしました。	研究・開発
「トッズ」は、東京・渋谷の複合施設「ミヤシタパーク」にポップアップストアを2月4日〜4月3日にオープンする。	製品化・サービス化
日産自動車は1月20日、東京工業大学と共同で、人工光合成の効率を向上させる高性能な光の短波長化材料を開発したと発表した。	製品化・サービス化
S.RIDE株式会社は、タクシーアプリ"S.RIDE"における月額課金サービス「S.RIDEプレミアム」を開始した。	製品化・サービス化
中国人民銀行は4日、デジタル通貨「デジタル人民元」のスマートフォン向けアプリの配信を始めた。	製品化・サービス化
AKMは、世界的フットボールプレイヤー「アレッサンドロ・デル・ピエロ」によるコラボレーションモデルのリリースを発表した。	製品化・サービス化
パナソニック株式会社、エコソリューションズ社は、発光部をひとつにまとめた集積型LEDを搭載し、多重影のない自然で、ムラのない美しい光を実現したLEDダウンライト ワンコアタイプ高出力型にコンパクトサイズを2014年1月6日より順次発売、合計98品番に品種拡充していきます。	製品化・サービス化
株式会社データリソースは、Dell'Oro Groupの「データセンタIT設備投資の5年予測レポート」を2022年2月4日に販売開始しました。	製品化・サービス化
パナソニックは、大阪ガスおよびDaigasガスアンドパワーソリューションが都市ガス製造プラントで利用する「ローカル5Gシステム」を受注したと発表した。	製品化・サービス化
島津製作所は研究用試薬「E484Aプライマー/プローブセット」の国内販売を開始したと発表した。	製品化・サービス化
JR西日本では、せとうち旅行に欠かせない観光ナビ「setowa」について、2022年4月からご利用いただける商品として、setowa周遊パスを12商品発売します。	製品化・サービス化
パナソニック株式会社、エコソリューションズ社は、電気自動車および、プラグインハイブリッド自動車の充電設備として、充電中のいたずらを防止するための保護カバーと簡易鍵を備えた「EV・PHEV充電用カバー付屋外コンセント」を2012年4月21日より発売します。	製品化・サービス化
アステラス製薬はデータマイニングを活用して医薬品生産の品質管理を効率化する。	製品化・サービス化
YKK AP株式会社は、オフィスビルや集合住宅、倉庫や工場などの外構商品「ビルガーデンエクステリア」を新たに展開し、事業領域を拡大します。	製品化・サービス化
重篤な感染症に対する次世代ワクチンの開発と商品化を専門とするバイオテクノロジー企業Novavax, Inc.は31日、18歳以上向けのSARS-CoV-2予防接種用として、同社のタンパク質ベースのCOVID-19ワクチン候補「NVX-CoV2373」の緊急使用許可、を米食品医薬品局に申請したと発表した。	その他
株式会社テックワンは、One-Netbook Technology社が開発した、AMD RyzenTM 7 4800Uプロセッサーを採用したWindows 11搭載の8.4インチポータブルゲーミングPC「ONEXPLAYER AMD版」に容量2TB版を発売します。	製品化・サービス化
Amazonは1月12日、Alexa対応のスマートスピーカー「Echo」シリーズとスマートディスプレイ「Echo Show」シリーズ向けに、人の在室や不在をトリガーにして起動する定型アクション機能を提供開始したことを発表しました。	製品化・サービス化
美容家電メーカーAreti.は、2月4日から開催する本店限定、タイムセールにて、ヘアケア製品などを最大45%OFFで販売。	製品化・サービス化
株式会社SHIFT SECURITYは、Emotet感染被害拡大をうけ、Emotetへ感染している可能性に不安を抱える皆様へフォレンジック調査サポートを無償で請け負う「Emotet無償フォレンジック調査」を開始いたしました。	研究・開発
ハウス食品は「オー・ザック」から「ククレカレー味」を、2022年1月17日に発売する。	製品化・サービス化
ローソン沖縄は、県内の商業高校生と開発したパンを県内のローソン各店で25日から販売している。	製品化・サービス化
自動車メーカーのJaguar Land Roverは、同社の一部モデルをAmazon.comの音声アシスタント機能「Amazon Alexa」に対応させると発表した。	その他
Team17は1月31日「Worms」のコレクション可能なデジタルアート作品を制作、NFTのパートナーであるReality Gaming Groupを通じて販売すると発表しました。	製品化・サービス化
使い方にあわせてストラップを変形できる拡大鏡「スモリアフリー2」スリーアールグループである、デジタル機器の通信販売を行うスリーアールソリューション株式会社は2022年1月19日より、首かけ・スタンド式としても使える拡大鏡「スモリアフリー2」の先行予約販売を応援購入サービスMakuakeにて開始しました。	製品化・サービス化
園児とママの情報誌「あんふぁん」「ぎゅって」を発行する株式会社こどもりびんぐは、、「シルミル研究所」としてリサーチ事業を展開しています。	製品化・サービス化
リーガロイヤルホテル広島は、2022年3月1日より33階「スカイダイニング リーガトップ」で、"幸せを運ぶストロベリーフェア"をテーマに、「スイーツビュッフェ付、スカイランチ」を提供します。	製品化・サービス化
働きやすい社会づくりを音声検出技術搭載イヤホンで共に創る-オリーブユニオン、企業向けヘルスケアプログラムをスタート:時事ドットコム、第一弾「聞こえのセミナー」養老乃瀧グループ向けに開催ー実態調査で90%以上が職場で聞こえづらさを感じ、68%が業務に支障をきたすと回答-聞こえにはじまる次世代の健康を考える株式会社Olive Unionは、3月3日「耳の日」に企業向けヘルスケアプログラム「Olive Sounds Up」を開始します。	製品化・サービス化
押出機の製造・販売を行う株式会社テクノベルは、大豆ミートを始めとした代替肉製造に特化した専用押出機の製造・販売を、2022年1月31日より開始致しました。	製品化・サービス化
東芝、野村ホールディングス、野村證券、情報通信研究機構、NECは、今後の量子暗号技術の社会実装に向け、株式取引業務をユースケースとした、量子暗号技術の有効性と実用性に関する共同検証を2020年12月に開始。	研究・開発
TSUKUMOブランドでPC等を販売するヤマダデンキは1月13日、ゲーミングシリーズ「G-GEAR」から、Steam版「モンスターハンターライズ」推奨ゲーミングPCを発売した。	製品化・サービス化
株式会社西武プロパティーズ、西武鉄道株式会社、リンクス株式会社は、インクルーシブ社会の実現に向けた取り組みとして、2022年3月7日~18日の期間、西武鉄道池袋線東長崎駅およびその周辺において、視覚障がい者QRナビゲーションシステム「shikAI」を活用した実証実験を実施します。	研究・開発
総合教育・生涯学習機関の株式会社ECCは、2022年1月19日より、Amazonが提供する音声アシスタント「Amazon Alexa」1で、クイズを通じて「英単語」と「英単語を説明する英語表現」を楽しく学習できるAlexaスキル「英語クイズ」の提供を開始します。	製品化・サービス化
株式会社NTTドコモと日本電気株式会社は、AWSを活用し、NECの5Gコアネットワークのソフトウェアを、AWSの低消費電力なクラウドサービスと、複数ベンダ製コアネットワーク装置が動作可能なドコモの自社仮想化基盤の、ハイブリッド環境で動作させる技術検証を、2022年3月1日から開始することを発表した。	研究・開発
「XB Diamond MkII」、アーク・ジョイアは、estelonのフロアスタンディングタイプのリアバスレフ型スピーカーシステム「XB Diamond MkII」を、3月1日に発売した。	製品化・サービス化
ビルドサロン、オンラインサロン内、仮想通貨ウォレット連携システムの開発提供を本格的に開始。	製品化・サービス化
パナソニック株式会社は、ヘアースタイルやメイクアップに関心の高い20代女性に向けて、「ヘアーアイロン」、「まつげくるん、つけまつげ用」、「フェリエ」、計11機種のパーツケア製品を新たに「Mi-ta-me Up、シリーズ」として、2014年4月21日より発売します。	製品化・サービス化
日本の文化や産業の魅力を発信する業態の「ビームスジャパン」で農家から直接野菜を買える即売所を開催するほか、農作業にも普段の着用にも使えるカジュアルウェアなどを販売する。	製品化・サービス化
これまで「データ」「アジャイル」をキーワードに、企業の業務効率化やアプリケーション開発支援を行なってきた株式会社FBP Partners、は、データパイプライン構築と運用コストの削減を実現するデータ統合サービス「Dataddo」を2022年1月17日より提供開始いたします。	製品化・サービス化
ソニーマーケティングは、MARVELの人気キャラクター「トニー・スターク」をモチーフにした特別デザインのワイヤレスヘッドフォン「WH-1000XM4/TS」とワイヤレスポータブルスピーカー「SRS-XB23/TS」、ハイレゾ対応ウォークマン「NW-A105/TS」を受注販売する。	製品化・サービス化
城南信用金庫と日本アイ・ビー・エムは、「城南バンキングアプリ」の開発を開始したと発表した。	研究・開発
HENNGE株式会社は、オンプレミスソフトウェア環境にセキュリティ機能を追加し、オンプレミスソフトウェアへのセキュアでシームレスなリモートアクセスを実現する「HENNGE Connect」を2022年4月4日より提供開始することを発表します。	製品化・サービス化
石巻市大谷地小では8日、17人のうち15人が市民公益活動団体石巻キャリア教育推進ネットの協力を得て、木材加工のセロハンテープカッター作りに取り組んだ。	その他
「Jason Markk Tokyo」では、ロサンゼルスにある同ブランドのフラッグシップストアと同様、スニーカー専用のクリーニングサービスを提供。	製品化・サービス化
セールス・オンデマンドは、スウェーデンのブルーエアによる空気清浄機のフラッグシップシリーズ「Blueair Protect」から、新たに4機種を2月10日に発売した。	製品化・サービス化
庄原観光推進機構は、"食材の宝庫"である広島県庄原市の食材やグルメを購入できるオンラインショップ「里山セレクト、ONLINE SHOP」をオープン。	製品化・サービス化
智頭町は、新型コロナウイルス感染拡大の影響で体験者が減少した森林セラピーと民泊の魅力を伝えようと、PR動画を制作した。	製品化・サービス化
詳しくはこちら発表日:2022年01月24日国際自動車グループの国際ハイヤーが定額制ドライバー派遣「ドニッチ」サービスを開始自動車運行に関わるあらゆるサービスを提供する旅客運送事業の総合企業の国際自動車株式会社のグループ会社である国際ハイヤー株式会社は、2022年1月24日より、役員車を保有する法人向けサービスとして定額制ドライバー派遣「ドニッチ」の予約受付を開始いたします。	製品化・サービス化
パナソニック株式会社は、手づたえ教示1による熟練作業の自動化を実現したパラレルリンクロボットの外販を2012年9月10日より開始します。	製品化・サービス化
資格取得に向けた教育サービスを展開しているTAC株式会社では、大阪エリアの教員採用試験を受験される方に向けた無料オンラインイベント「思考力・判断力問題、実力チェックテスト」を、2022年3月に実施します。	研究・開発
日本郵船は2日、同社が出資するMarCoPayの船員向け電子通貨プラットフォームが2021年日経優秀製品・サービス賞の日経産業新聞賞を受賞したと発表した。	その他
ASUS JAPANは3月9日、第12世代Intel Coreプロセッサ搭載するゲーミングノートPC「TUF Gaming F17 FX707ZR」「TUF Gaming F15 FX507ZM」「TUF Gaming F15 FX507ZE」の3製品を発売した。	製品化・サービス化
AIとビッグデータを活用し勘と経験に頼らない養豚を実現するAI家畜管理サービス「PIGI」を提供する、株式会社コーンテックは、スマホで豚の体重が測れる「PIGI」無料版のiOS版を2022年3月初旬にリリースすることを発表いたします。	製品化・サービス化
熊本県の多良木町と湯前町、水上村の飲食店や物産館など14店舗がジビエや黒毛和牛、イチゴ、キクラゲといった地元の名産や食材を使った「奥球磨どんぶりフェア」を展開している。	製品化・サービス化
三菱電機は、「2022国際ロボット展」に出展し、同社が描くロボットによる工場の理想像を示すマスカスタマイゼーションを実現した自動化ラインのデモ展示を行った。	研究・開発
東京電力グループの株式会社ファミリーネット・ジャパンは、賃貸集合住宅分野における脱炭素化推進に向け、新築物件のZEH-M1対応を支援する新たなスキームを構築しました。	製品化・サービス化
パナソニックは、テクニクスブランドにおいて、プレミアムクラスのネットワークCDレシーバー「SA-C600」を2月25日から発売する。	製品化・サービス化
Beepは複数の自動運転シャトルを使って、移動サービスや輸送サービスを複数の場所で展開している。	製品化・サービス化
日本通信は1月21日、基地局を設置運営する企業や大学など向けに、ローカル5G向けのSIMの提供を開始することを発表した。	製品化・サービス化
