コールセンター・バックオフィスの構築・運営を行うセコムグループの株式会社TMJは、在宅コンタクトセンター化に向け設計・構築・マネジメントまでを一気通貫でサポートするサービスとして、「在宅オペレーション」の提供を開始しました。			コールセンター・バックオフィスの構築・運営	行う			<時制-未来>	29
コールセンター・バックオフィスの構築・運営を行うセコムグループの株式会社TMJは、在宅コンタクトセンター化に向け設計・構築・マネジメントまでを一気通貫でサポートするサービスとして、「在宅オペレーション」の提供を開始しました。		セコムグループの株式会社TMJ	設計・構築・マネジメントまで	サポートする			<時制-未来>, <時制-無時制>	23
コールセンター・バックオフィスの構築・運営を行うセコムグループの株式会社TMJは、在宅コンタクトセンター化に向け設計・構築・マネジメントまでを一気通貫でサポートするサービスとして、「在宅オペレーション」の提供を開始しました。		セコムグループの株式会社TMJ	「在宅オペレーション」の提供	開始する			<時制-過去>	16
コールセンター・バックオフィスの構築・運営を行うセコムグループの株式会社TMJは、在宅コンタクトセンター化に向け設計・構築・マネジメントまでを一気通貫でサポートするサービスとして、「在宅オペレーション」の提供を開始しました。	Main	セコムグループの株式会社TMJ	「在宅オペレーション」	提供する	開始する	<製品・サービス化>	<時制-過去>	101
トヨタカスタマイジング&ディベロップメントは、新型「ノア」「ヴォクシー」の発売に伴い、GRブランドのカスタマイズパーツをラインアップし、1月13日より販売を開始した。			GRブランドのカスタマイズパーツ	ラインアップする				29
トヨタカスタマイジング&ディベロップメントは、新型「ノア」「ヴォクシー」の発売に伴い、GRブランドのカスタマイズパーツをラインアップし、1月13日より販売を開始した。		トヨタカスタマイジング&ディベロップメント	販売	開始する			<時制-過去>	16
トヨタカスタマイジング&ディベロップメントは、新型「ノア」「ヴォクシー」の発売に伴い、GRブランドのカスタマイズパーツをラインアップし、1月13日より販売を開始した。	Main	トヨタカスタマイジング&ディベロップメント	販売	開始する		<製品・サービス化><告知><その他>	<時制-過去>	101
生産人口の減少問題をデータとAIで解決する、株式会社プロトソリューションは、2022年2月2日に、ITデバイスや什器の棚卸し業務の課題を解決する、クラウド型資産管理の自動化システム「カンリス」をリリースいたしました。		株式会社プロトソリューション	生産人口の減少問題	解決する			<時制-未来>	23
生産人口の減少問題をデータとAIで解決する、株式会社プロトソリューションは、2022年2月2日に、ITデバイスや什器の棚卸し業務の課題を解決する、クラウド型資産管理の自動化システム「カンリス」をリリースいたしました。		株式会社プロトソリューション	什器の棚卸し業務の課題	解決する			<時制-未来>	23
生産人口の減少問題をデータとAIで解決する、株式会社プロトソリューションは、2022年2月2日に、ITデバイスや什器の棚卸し業務の課題を解決する、クラウド型資産管理の自動化システム「カンリス」をリリースいたしました。		株式会社プロトソリューション	クラウド型資産管理の自動化システム「カンリス」	リリースする			<時制-過去>	23
生産人口の減少問題をデータとAIで解決する、株式会社プロトソリューションは、2022年2月2日に、ITデバイスや什器の棚卸し業務の課題を解決する、クラウド型資産管理の自動化システム「カンリス」をリリースいたしました。	Main	株式会社プロトソリューション	クラウド型資産管理の自動化システム「カンリス」	リリースする		<製品・サービス化>	<時制-過去>	100
日本ハムは7日、自社商品や北海道産の食材を取り扱う電子商取引サイト「ミートフル」を4月上旬から立ち上げると発表した。			北海道産の食材	取り扱う			<時制-未来>	29
日本ハムは7日、自社商品や北海道産の食材を取り扱う電子商取引サイト「ミートフル」を4月上旬から立ち上げると発表した。		日本ハム	電子商取引サイト「ミートフル」	立ち上げる			<時制-未来>	29
日本ハムは7日、自社商品や北海道産の食材を取り扱う電子商取引サイト「ミートフル」を4月上旬から立ち上げると発表した。	Main	日本ハム	電子商取引サイト「ミートフル」	立ち上げる		<参画><組織変更><その他>	<時制-未来>	103
経費精算システムのパイオニアであるイージーソフト株式会社は、改正電子帳簿保存法の対応強化や使いやすさを向上した経費精算システム「eKeihi X Ver.15」を2022年3月1日より提供開始します。		イージーソフト株式会社	使い	向上する			<時制-過去>	23
経費精算システムのパイオニアであるイージーソフト株式会社は、改正電子帳簿保存法の対応強化や使いやすさを向上した経費精算システム「eKeihi X Ver.15」を2022年3月1日より提供開始します。		イージーソフト株式会社	経費精算システム「eKeihi X Ver.15」	提供開始する			<時制-未来>	16
経費精算システムのパイオニアであるイージーソフト株式会社は、改正電子帳簿保存法の対応強化や使いやすさを向上した経費精算システム「eKeihi X Ver.15」を2022年3月1日より提供開始します。	Main	イージーソフト株式会社	経費精算システム「eKeihi X Ver.15」	提供する	開始する	<製品・サービス化>	<時制-未来>	100
米アマゾンは1月20日、同社初となるアパレル専門のリアル店舗「アマゾン・スタイル」を2022年後半にオープンすると発表した。		米アマゾン	アパレル専門のリアル店舗「アマゾン・スタイル」	オープンする			<時制-未来>	23
米アマゾンは1月20日、同社初となるアパレル専門のリアル店舗「アマゾン・スタイル」を2022年後半にオープンすると発表した。	Main	米アマゾン	アパレル専門のリアル店舗「アマゾン・スタイル」	オープンする		<製品・サービス化>	<時制-未来>	103
企業と顧客をつなぐDXクラウドサービスを展開する株式会社ショーケースは、企業と顧客をつなぐあらゆるユーザーインターフェースをSaaSとして実現するプラットフォーム「おもてなしSuite」事業のサービス第2弾として「おもてなしSuite DX」をリリースいたします。			顧客	つなぐ			<時制-未来>	29
企業と顧客をつなぐDXクラウドサービスを展開する株式会社ショーケースは、企業と顧客をつなぐあらゆるユーザーインターフェースをSaaSとして実現するプラットフォーム「おもてなしSuite」事業のサービス第2弾として「おもてなしSuite DX」をリリースいたします。		株式会社ショーケース	DXクラウドサービス	展開する			<時制-未来>	23
企業と顧客をつなぐDXクラウドサービスを展開する株式会社ショーケースは、企業と顧客をつなぐあらゆるユーザーインターフェースをSaaSとして実現するプラットフォーム「おもてなしSuite」事業のサービス第2弾として「おもてなしSuite DX」をリリースいたします。		株式会社ショーケース(省略)	顧客	つなぐ			<時制-未来>	29
企業と顧客をつなぐDXクラウドサービスを展開する株式会社ショーケースは、企業と顧客をつなぐあらゆるユーザーインターフェースをSaaSとして実現するプラットフォーム「おもてなしSuite」事業のサービス第2弾として「おもてなしSuite DX」をリリースいたします。		株式会社ショーケース(省略)	ユーザーインターフェース	実現する			<時制-未来>	23
企業と顧客をつなぐDXクラウドサービスを展開する株式会社ショーケースは、企業と顧客をつなぐあらゆるユーザーインターフェースをSaaSとして実現するプラットフォーム「おもてなしSuite」事業のサービス第2弾として「おもてなしSuite DX」をリリースいたします。		株式会社ショーケース	「おもてなしSuite DX」	リリースする			<時制-未来>	23
企業と顧客をつなぐDXクラウドサービスを展開する株式会社ショーケースは、企業と顧客をつなぐあらゆるユーザーインターフェースをSaaSとして実現するプラットフォーム「おもてなしSuite」事業のサービス第2弾として「おもてなしSuite DX」をリリースいたします。	Main	株式会社ショーケース	「おもてなしSuite DX」	リリースする		<製品・サービス化>	<時制-未来>	100
松下電器産業株式会社は、株式会社NTTドコモの「iモード」向け公式サイトとして提供している携帯電話向け学習サイト「幸之助de人間力UP塾」の一部コンテンツにおいて、音声と同期したスクリプトを表示するサービスを、10月27日から展開します。		松下電器産業株式会社	スクリプト	表示する			<時制-未来>, <時制-無時制>	23
松下電器産業株式会社は、株式会社NTTドコモの「iモード」向け公式サイトとして提供している携帯電話向け学習サイト「幸之助de人間力UP塾」の一部コンテンツにおいて、音声と同期したスクリプトを表示するサービスを、10月27日から展開します。		松下電器産業株式会社	サービス	展開する			<時制-未来>	16
松下電器産業株式会社は、株式会社NTTドコモの「iモード」向け公式サイトとして提供している携帯電話向け学習サイト「幸之助de人間力UP塾」の一部コンテンツにおいて、音声と同期したスクリプトを表示するサービスを、10月27日から展開します。	Main	松下電器産業株式会社	サービス	展開する		<製品・サービス化>	<時制-未来>	100
創業初期から、NIMASOは、スマートフォンに関連するアクセサリーの開発販売に力を入れ、ブラントを発展させました。		NIMASO	力	入れる			<モダリティ-命令>	29
創業初期から、NIMASOは、スマートフォンに関連するアクセサリーの開発販売に力を入れ、ブラントを発展させました。	Main	NIMASO	力	入れる		<その他>	<モダリティ-命令>	103
創業初期から、NIMASOは、スマートフォンに関連するアクセサリーの開発販売に力を入れ、ブラントを発展させました。		NIMASO	ブラント	発展する			<時制-過去>	16
創業初期から、NIMASOは、スマートフォンに関連するアクセサリーの開発販売に力を入れ、ブラントを発展させました。	Main	NIMASO	ブラント	発展する		<更新>	<時制-過去>	101
KDDIは、2月26日〜3月10日の間、自動運転車の移動中の位置情報に連動して変化するARコンテンツをスマートグラス上に表示する「自動運転車と未来のメガネで巡るメタバースの実証実験」を、東京臨海副都心・お台場エリアで実施する。		KDDI	ARコンテンツ	表示する			<時制-未来>	23
KDDIは、2月26日〜3月10日の間、自動運転車の移動中の位置情報に連動して変化するARコンテンツをスマートグラス上に表示する「自動運転車と未来のメガネで巡るメタバースの実証実験」を、東京臨海副都心・お台場エリアで実施する。		KDDI	「自動運転車と未来のメガネで巡るメタバースの実証実験」	実施する			<時制-未来>	16
KDDIは、2月26日〜3月10日の間、自動運転車の移動中の位置情報に連動して変化するARコンテンツをスマートグラス上に表示する「自動運転車と未来のメガネで巡るメタバースの実証実験」を、東京臨海副都心・お台場エリアで実施する。	Main	KDDI	「自動運転車と未来のメガネで巡るメタバースの実証実験」	実施する		<製品・サービス化>	<時制-未来>	100
ランクアップ合同会社は、2.5Gigabit Ethernet対応の拡張カード「2.5GBE-PCE8125B」を発売した。		ランクアップ合同会社	2.5Gigabit Ethernet対応の拡張カード「2.5GBE-PCE8125B」	発売する			<時制-過去>	16
ランクアップ合同会社は、2.5Gigabit Ethernet対応の拡張カード「2.5GBE-PCE8125B」を発売した。	Main	ランクアップ合同会社	2.5Gigabit Ethernet対応の拡張カード「2.5GBE-PCE8125B」	発売する		<製品・サービス化>	<時制-過去>	100
車載アフターサービスプラットフォームの実現を目指すビズピット株式会社は、自動車整備業者さまが日本の輸出車マーケットにおいて新規事業の基盤構築を行うための支援サービスを開始しました。		ビズピット株式会社	車載アフターサービスプラットフォームの実現	目指す			<時制-未来>	29
車載アフターサービスプラットフォームの実現を目指すビズピット株式会社は、自動車整備業者さまが日本の輸出車マーケットにおいて新規事業の基盤構築を行うための支援サービスを開始しました。		自動車整備業者さま	新規事業の基盤構築	行うため			<時制-未来>, <時制-無時制>	18
車載アフターサービスプラットフォームの実現を目指すビズピット株式会社は、自動車整備業者さまが日本の輸出車マーケットにおいて新規事業の基盤構築を行うための支援サービスを開始しました。		ビズピット株式会社	支援サービス	開始する			<時制-過去>	16
車載アフターサービスプラットフォームの実現を目指すビズピット株式会社は、自動車整備業者さまが日本の輸出車マーケットにおいて新規事業の基盤構築を行うための支援サービスを開始しました。	Main	ビズピット株式会社	支援サービス	開始する		<製品・サービス化><告知><その他>	<時制-過去>	101
株式会社アルクは、英語学習アプリ「booco」の法人・団体向けオンライン自己学習サービスにて、新たに「スピーキングコース」を開講いたしました。		株式会社アルク	「スピーキングコース」	開講する			<時制-過去>	23
株式会社アルクは、英語学習アプリ「booco」の法人・団体向けオンライン自己学習サービスにて、新たに「スピーキングコース」を開講いたしました。	Main	株式会社アルク	「スピーキングコース」	開講する		<告知>	<時制-過去>	100
株式会社リンクスインターナショナルは、iCUEで連動、制御ができる160個の、RGB LEDをCORSAIRケースとしては初めて搭載したCORSAIR iCUE 5000T RGBを2022年2月26日より、全国のPCパーツ専門店にて発売いたします。		株式会社リンクスインターナショナル	RGB LED	搭載する			<時制-過去>	23
株式会社リンクスインターナショナルは、iCUEで連動、制御ができる160個の、RGB LEDをCORSAIRケースとしては初めて搭載したCORSAIR iCUE 5000T RGBを2022年2月26日より、全国のPCパーツ専門店にて発売いたします。		株式会社リンクスインターナショナル	CORSAIR iCUE5000T RGB	発売する			<時制-未来>	23
株式会社リンクスインターナショナルは、iCUEで連動、制御ができる160個の、RGB LEDをCORSAIRケースとしては初めて搭載したCORSAIR iCUE 5000T RGBを2022年2月26日より、全国のPCパーツ専門店にて発売いたします。	Main	株式会社リンクスインターナショナル	CORSAIR iCUE5000T RGB	発売する		<製品・サービス化>	<時制-未来>	100
オーダーメイド枕の店まくらぼは、2017年から横浜F・マリノスを睡眠の観点からサポートし、オーダーメイド枕などの寝具の提供や、アスリートがパフォーマンスを発揮するための睡眠学セミナーなどを行っています。		オーダーメイド枕の店まくらぼ	横浜F・マリノス	サポートする				23
オーダーメイド枕の店まくらぼは、2017年から横浜F・マリノスを睡眠の観点からサポートし、オーダーメイド枕などの寝具の提供や、アスリートがパフォーマンスを発揮するための睡眠学セミナーなどを行っています。	Main	オーダーメイド枕の店まくらぼ	横浜F・マリノス	サポートする		<更新>		103
オーダーメイド枕の店まくらぼは、2017年から横浜F・マリノスを睡眠の観点からサポートし、オーダーメイド枕などの寝具の提供や、アスリートがパフォーマンスを発揮するための睡眠学セミナーなどを行っています。		アスリート	パフォーマンス	発揮するため			<時制-未来>, <時制-無時制>	18
オーダーメイド枕の店まくらぼは、2017年から横浜F・マリノスを睡眠の観点からサポートし、オーダーメイド枕などの寝具の提供や、アスリートがパフォーマンスを発揮するための睡眠学セミナーなどを行っています。		オーダーメイド枕の店まくらぼ	睡眠学セミナー	行う			<時制-未来>	29
オーダーメイド枕の店まくらぼは、2017年から横浜F・マリノスを睡眠の観点からサポートし、オーダーメイド枕などの寝具の提供や、アスリートがパフォーマンスを発揮するための睡眠学セミナーなどを行っています。	Main	オーダーメイド枕の店まくらぼ	睡眠学セミナー	行う		<その他>	<時制-未来>	100
ファッションとビューティーを軸にブランドディレクション、ODM事業を展開する株式会社レザボアは、コスメブランド「uneven、」より「coloring soft eyeliner thaw」「coloring soft eyeliner accumulate」「uneven eye shadow patience」を発売開始致しました。		株式会社レザボア	ODM事業	展開する			<時制-未来>	23
ファッションとビューティーを軸にブランドディレクション、ODM事業を展開する株式会社レザボアは、コスメブランド「uneven、」より「coloring soft eyeliner thaw」「coloring soft eyeliner accumulate」「uneven eye shadow patience」を発売開始致しました。		株式会社レザボア	「coloring soft eyeliner thaw」「coloring soft eyeliner accumulate」「uneven eye shadow patience」	発売開始する			<時制-過去>	29
ファッションとビューティーを軸にブランドディレクション、ODM事業を展開する株式会社レザボアは、コスメブランド「uneven、」より「coloring soft eyeliner thaw」「coloring soft eyeliner accumulate」「uneven eye shadow patience」を発売開始致しました。	Main	株式会社レザボア	「coloring soft eyeliner thaw」「coloring soft eyeliner accumulate」「uneven eye shadow patience」	発売する	開始する	<製品・サービス化>	<時制-過去>	100
メディアスケープは本日,Nintendo Switch向けソフト「ヴァジアルサーガ愚民化戦略XX」の配信をニンテンドーeショップで開始した。		メディアスケープ	Nintendo Switch向けソフト「ヴァジアルサーガ愚民化戦略XX」の配信	開始する			<時制-過去>	16
メディアスケープは本日,Nintendo Switch向けソフト「ヴァジアルサーガ愚民化戦略XX」の配信をニンテンドーeショップで開始した。	Main	メディアスケープ	Nintendo Switch向けソフト「ヴァジアルサーガ愚民化戦略XX」	配信する	開始する	<製品・サービス化>	<時制-過去>	100
ベネッセは乳幼児や児童にオリジナル教材を一斉に送付するビジネスモデル。		ベネッセ	オリジナル教材	送付する			<時制-未来>	23
アンカー・ジャパン株式会社は、リン酸鉄リチウムイオン電池を採用し、一般的なポータブル電源の6倍長寿命を謳う大容量ポータブル電源「Anker 535 Portable Power Station」を発売した。		アンカー・ジャパン株式会社	リン酸鉄リチウムイオン電池	採用する				23
アンカー・ジャパン株式会社は、リン酸鉄リチウムイオン電池を採用し、一般的なポータブル電源の6倍長寿命を謳う大容量ポータブル電源「Anker 535 Portable Power Station」を発売した。	Main	アンカー・ジャパン株式会社	リン酸鉄リチウムイオン電池	採用する		<製品・サービス化><利用><組織変更>		103
アンカー・ジャパン株式会社は、リン酸鉄リチウムイオン電池を採用し、一般的なポータブル電源の6倍長寿命を謳う大容量ポータブル電源「Anker 535 Portable Power Station」を発売した。		アンカー・ジャパン株式会社	ポータブル電源の6倍長寿命	謳う			<時制-未来>	29
アンカー・ジャパン株式会社は、リン酸鉄リチウムイオン電池を採用し、一般的なポータブル電源の6倍長寿命を謳う大容量ポータブル電源「Anker 535 Portable Power Station」を発売した。		アンカー・ジャパン株式会社	電源「Anker535Portable Power Station」	発売する			<時制-過去>	16
アンカー・ジャパン株式会社は、リン酸鉄リチウムイオン電池を採用し、一般的なポータブル電源の6倍長寿命を謳う大容量ポータブル電源「Anker 535 Portable Power Station」を発売した。	Main	アンカー・ジャパン株式会社	電源「Anker535Portable Power Station」	発売する		<製品・サービス化>	<時制-過去>	100
タケエイのグループ会社である信州タケエイは1月より、廃太陽光パネルのリサイクル事業を開始する。		信州タケエイ	廃太陽光パネルのリサイクル事業	開始する			<時制-未来>	16
タケエイのグループ会社である信州タケエイは1月より、廃太陽光パネルのリサイクル事業を開始する。	Main	信州タケエイ	廃太陽光パネルのリサイクル事業	開始する		<製品・サービス化><告知><その他>	<時制-未来>	100
日鉄エンジニアリング株式会社は、このたびクリーンテックベンチャー企業であるAltum Technologies Oyとライセンス契約を締結し、Deep tech IoT DX技術を活用した、カーボンニュートラルに資する新たなサービス型事業である、プラント設備のスマート洗浄サービスHiPEA EcoFUL2を開始いたします。		日鉄エンジニアリング株式会社	ライセンス契約	締結する				23
日鉄エンジニアリング株式会社は、このたびクリーンテックベンチャー企業であるAltum Technologies Oyとライセンス契約を締結し、Deep tech IoT DX技術を活用した、カーボンニュートラルに資する新たなサービス型事業である、プラント設備のスマート洗浄サービスHiPEA EcoFUL2を開始いたします。		日鉄エンジニアリング株式会社	Deep tech IoT DX技術	活用する			<時制-過去>	23
日鉄エンジニアリング株式会社は、このたびクリーンテックベンチャー企業であるAltum Technologies Oyとライセンス契約を締結し、Deep tech IoT DX技術を活用した、カーボンニュートラルに資する新たなサービス型事業である、プラント設備のスマート洗浄サービスHiPEA EcoFUL2を開始いたします。		日鉄エンジニアリング株式会社(省略)	プラント設備のスマート洗浄サービスHiPEA EcoFUL2	開始する			<時制-未来>	23
日鉄エンジニアリング株式会社は、このたびクリーンテックベンチャー企業であるAltum Technologies Oyとライセンス契約を締結し、Deep tech IoT DX技術を活用した、カーボンニュートラルに資する新たなサービス型事業である、プラント設備のスマート洗浄サービスHiPEA EcoFUL2を開始いたします。	Main	日鉄エンジニアリング株式会社(省略)	プラント設備のスマート洗浄サービスHiPEA EcoFUL2	開始する		<製品・サービス化><告知><その他>	<時制-未来>	100
パナソニック株式会社、エコソリューションズ社は、パナソニック独自の光のスペクトル制御技術によって、家の中のさまざまな物や場所などを、色鮮やかに照らすLED照明器具「美ルック」を2014年4月より発売しました。		エコソリューションズ社	場所	照らす			<時制-未来>	29
パナソニック株式会社、エコソリューションズ社は、パナソニック独自の光のスペクトル制御技術によって、家の中のさまざまな物や場所などを、色鮮やかに照らすLED照明器具「美ルック」を2014年4月より発売しました。		パナソニック株式会社	場所	照らす			<時制-未来>	29
パナソニック株式会社、エコソリューションズ社は、パナソニック独自の光のスペクトル制御技術によって、家の中のさまざまな物や場所などを、色鮮やかに照らすLED照明器具「美ルック」を2014年4月より発売しました。		エコソリューションズ社	LED照明器具「美ルック」	発売する			<時制-過去>	16
パナソニック株式会社、エコソリューションズ社は、パナソニック独自の光のスペクトル制御技術によって、家の中のさまざまな物や場所などを、色鮮やかに照らすLED照明器具「美ルック」を2014年4月より発売しました。		パナソニック株式会社	LED照明器具「美ルック」	発売する			<時制-過去>	16
パナソニック株式会社、エコソリューションズ社は、パナソニック独自の光のスペクトル制御技術によって、家の中のさまざまな物や場所などを、色鮮やかに照らすLED照明器具「美ルック」を2014年4月より発売しました。	Main	エコソリューションズ社	LED照明器具「美ルック」	発売する		<製品・サービス化>	<時制-過去>	100
パナソニック株式会社、エコソリューションズ社は、パナソニック独自の光のスペクトル制御技術によって、家の中のさまざまな物や場所などを、色鮮やかに照らすLED照明器具「美ルック」を2014年4月より発売しました。	Main	パナソニック株式会社	LED照明器具「美ルック」	発売する		<製品・サービス化>	<時制-過去>	100
美容脱毛サロンを展開するミュゼプラチナムは、サロン品質のコスメブランド「ミュゼコスメ」から新スキンケアシリーズ"エンラディアンス"を1月17日にローンチした。			美容脱毛サロン	展開する			<時制-未来>	23
美容脱毛サロンを展開するミュゼプラチナムは、サロン品質のコスメブランド「ミュゼコスメ」から新スキンケアシリーズ"エンラディアンス"を1月17日にローンチした。		ミュゼプラチナム	新スキンケアシリーズ"エンラディアンス"	ローンチする			<時制-過去>	16
美容脱毛サロンを展開するミュゼプラチナムは、サロン品質のコスメブランド「ミュゼコスメ」から新スキンケアシリーズ"エンラディアンス"を1月17日にローンチした。	Main	ミュゼプラチナム	新スキンケアシリーズ"エンラディアンス"	ローンチする		<製品・サービス化>	<時制-過去>	100
中小機構北陸本部、鯖江市、鯖江商工会議所は、持続可能な開発目標への対応を通じた企業の経営課題解決の取組みとして、3機関の連携により、SDGsに貢献する商品の販路開拓支援を開始します。		鯖江商工会議所	開発目標への対応	通ずる			<時制-過去>	29
中小機構北陸本部、鯖江市、鯖江商工会議所は、持続可能な開発目標への対応を通じた企業の経営課題解決の取組みとして、3機関の連携により、SDGsに貢献する商品の販路開拓支援を開始します。		鯖江市	開発目標への対応	通ずる			<時制-過去>	29
中小機構北陸本部、鯖江市、鯖江商工会議所は、持続可能な開発目標への対応を通じた企業の経営課題解決の取組みとして、3機関の連携により、SDGsに貢献する商品の販路開拓支援を開始します。		中小機構北陸本部	開発目標への対応	通ずる			<時制-過去>	29
中小機構北陸本部、鯖江市、鯖江商工会議所は、持続可能な開発目標への対応を通じた企業の経営課題解決の取組みとして、3機関の連携により、SDGsに貢献する商品の販路開拓支援を開始します。		鯖江商工会議所	商品の販路開拓支援	開始する			<時制-未来>	16
中小機構北陸本部、鯖江市、鯖江商工会議所は、持続可能な開発目標への対応を通じた企業の経営課題解決の取組みとして、3機関の連携により、SDGsに貢献する商品の販路開拓支援を開始します。		鯖江市	商品の販路開拓支援	開始する			<時制-未来>	16
中小機構北陸本部、鯖江市、鯖江商工会議所は、持続可能な開発目標への対応を通じた企業の経営課題解決の取組みとして、3機関の連携により、SDGsに貢献する商品の販路開拓支援を開始します。		中小機構北陸本部	商品の販路開拓支援	開始する			<時制-未来>	16
中小機構北陸本部、鯖江市、鯖江商工会議所は、持続可能な開発目標への対応を通じた企業の経営課題解決の取組みとして、3機関の連携により、SDGsに貢献する商品の販路開拓支援を開始します。	Main	鯖江商工会議所	商品の販路開拓支援	開始する		<製品・サービス化><告知><その他>	<時制-未来>	101
中小機構北陸本部、鯖江市、鯖江商工会議所は、持続可能な開発目標への対応を通じた企業の経営課題解決の取組みとして、3機関の連携により、SDGsに貢献する商品の販路開拓支援を開始します。	Main	鯖江市	商品の販路開拓支援	開始する		<製品・サービス化><告知><その他>	<時制-未来>	101
中小機構北陸本部、鯖江市、鯖江商工会議所は、持続可能な開発目標への対応を通じた企業の経営課題解決の取組みとして、3機関の連携により、SDGsに貢献する商品の販路開拓支援を開始します。	Main	中小機構北陸本部	商品の販路開拓支援	開始する		<製品・サービス化><告知><その他>	<時制-未来>	101
*、西日本鉄道株式会社は、いすゞ自動車株式会社、三菱商事株式会社、福岡国際空港株式会社と共同で、福岡空港内において大型自動運転バスを用いた自動運転の実証実験を2022年3月8日より実施いたします。			大型自動運転バス	用いる			<時制-過去>	29
*、西日本鉄道株式会社は、いすゞ自動車株式会社、三菱商事株式会社、福岡国際空港株式会社と共同で、福岡空港内において大型自動運転バスを用いた自動運転の実証実験を2022年3月8日より実施いたします。		西日本鉄道株式会社	自動運転の実証実験	実施する			<時制-未来>	23
*、西日本鉄道株式会社は、いすゞ自動車株式会社、三菱商事株式会社、福岡国際空港株式会社と共同で、福岡空港内において大型自動運転バスを用いた自動運転の実証実験を2022年3月8日より実施いたします。		福岡国際空港株式会社	自動運転の実証実験	実施する			<時制-未来>	23
*、西日本鉄道株式会社は、いすゞ自動車株式会社、三菱商事株式会社、福岡国際空港株式会社と共同で、福岡空港内において大型自動運転バスを用いた自動運転の実証実験を2022年3月8日より実施いたします。		三菱商事株式会社	自動運転の実証実験	実施する			<時制-未来>	23
*、西日本鉄道株式会社は、いすゞ自動車株式会社、三菱商事株式会社、福岡国際空港株式会社と共同で、福岡空港内において大型自動運転バスを用いた自動運転の実証実験を2022年3月8日より実施いたします。		いすゞ自動車株式会社	自動運転の実証実験	実施する			<時制-未来>	23
*、西日本鉄道株式会社は、いすゞ自動車株式会社、三菱商事株式会社、福岡国際空港株式会社と共同で、福岡空港内において大型自動運転バスを用いた自動運転の実証実験を2022年3月8日より実施いたします。	Main	西日本鉄道株式会社	自動運転	実証実験する	実施する	<実験>	<時制-未来>	100
*、西日本鉄道株式会社は、いすゞ自動車株式会社、三菱商事株式会社、福岡国際空港株式会社と共同で、福岡空港内において大型自動運転バスを用いた自動運転の実証実験を2022年3月8日より実施いたします。	Main	福岡国際空港株式会社	自動運転	実証実験する	実施する	<実験>	<時制-未来>	100
*、西日本鉄道株式会社は、いすゞ自動車株式会社、三菱商事株式会社、福岡国際空港株式会社と共同で、福岡空港内において大型自動運転バスを用いた自動運転の実証実験を2022年3月8日より実施いたします。	Main	三菱商事株式会社	自動運転	実証実験する	実施する	<実験>	<時制-未来>	100
*、西日本鉄道株式会社は、いすゞ自動車株式会社、三菱商事株式会社、福岡国際空港株式会社と共同で、福岡空港内において大型自動運転バスを用いた自動運転の実証実験を2022年3月8日より実施いたします。	Main	いすゞ自動車株式会社	自動運転	実証実験する	実施する	<実験>	<時制-未来>	100
高崎市は、新年度に電子地域通貨システムを導入すると発表した。		高崎市	電子地域通貨システム	導入する			<時制-未来>	23
高崎市は、新年度に電子地域通貨システムを導入すると発表した。	Main	高崎市	電子地域通貨システム	導入する		<利用>	<時制-未来>	103
ライフカード株式会社は、本人確認や審査が不要で、コンビニなどで手軽に購入できるネット専用Visaプリペイドカード「Vプリカ」を発行しています。		ライフカード株式会社	ネット専用Visaプリペイドカード「Vプリカ」	発行する			<時制-未来>	16
ライフカード株式会社は、本人確認や審査が不要で、コンビニなどで手軽に購入できるネット専用Visaプリペイドカード「Vプリカ」を発行しています。	Main	ライフカード株式会社	ネット専用Visaプリペイドカード「Vプリカ」	発行する		<製品・サービス化>	<時制-未来>	100
兵庫県三田市は産後間もない母親を支援するため、家事や育児を手伝うヘルパーを派遣する事業「SUNだっこ応援隊」を始める。			産後間	ない			<時制-現在>, <時制-無時制>	29
兵庫県三田市は産後間もない母親を支援するため、家事や育児を手伝うヘルパーを派遣する事業「SUNだっこ応援隊」を始める。		兵庫県三田市	ない母親	支援する			<時制-未来>	23
兵庫県三田市は産後間もない母親を支援するため、家事や育児を手伝うヘルパーを派遣する事業「SUNだっこ応援隊」を始める。		兵庫県三田市(省略)	育児	手伝う			<時制-未来>	29
兵庫県三田市は産後間もない母親を支援するため、家事や育児を手伝うヘルパーを派遣する事業「SUNだっこ応援隊」を始める。		兵庫県三田市(省略)	ヘルパー	派遣する			<時制-未来>	23
兵庫県三田市は産後間もない母親を支援するため、家事や育児を手伝うヘルパーを派遣する事業「SUNだっこ応援隊」を始める。		兵庫県三田市	事業「SUNだっこ応援隊」	始める			<時制-未来>	29
兵庫県三田市は産後間もない母親を支援するため、家事や育児を手伝うヘルパーを派遣する事業「SUNだっこ応援隊」を始める。	Main	兵庫県三田市	事業「SUNだっこ応援隊」	始める		<その他>	<時制-未来>	100
パナソニック株式会社、エコソリューションズ社は、EV・PHEV充電用、充電スタンド「ELSEEVパブリックエリア向け」に、映画「ヱヴァンゲリヲン新劇場版」に登場するキャラクター「綾波レイ」のデザインを施したモデル1機種を、パナソニックのショッピングサイト「Panasonic Store」にて、2014年5月29日より2014年9月30日までの期間限定の受注生産による販売を開始します。		エコソリューションズ社	キャラクター「綾波レイ」のデザイン	施す			<時制-過去>	29
